text,label
Its official  i   tested   positive     pic.twitter.com/Lu3WsLlTk0,
4000 people in 4 days I've  tested   positive  for Corona virus in Florida.. https:// youtu.be/TlYanoVCWTM ??   25 million out of 300 million people and they don't have any Healthcare.,
I was asymptomatic and still  tested   positive  for COVID-19. Apparently if you fall down on stage you might have COVID.    https:// twitter.com/RealDLHughley/ status/1274520786938875904 ?? ?ÿý?,
"@ MattHancock  This Test Track & Trace app is a load of Bollocks,  I   tested   positive  two days ago and told the tracers I had been in contact with the following.

@MoSalah  @SMane_Officiel  @VirgilvDijk 

Can you confirm they've been told to isolate for today only?     ",
"Woke up yesterday to news that I'm COVID19  POSITIVE .  I 'm sure you've seen my hospital (George Mukhari) on the news and how a lot of our staff members  tested   positive ,  I 'm a recent addition. I can't begin to count, how many of our patients have, in the last 3 weeks or so,  tested  +",
"I was  tested  two days ago and turned up  positive  for it. I?ÿý?m now quarantined at home. It really isn?ÿý?t as bad as I thought though, feels like a bad cold.",
"Y?ÿý?all, stop going out fr fr. I found out tonight  I   tested   positive  for covid and told my boyfriend. He?ÿý?s a bartender. He told his managers he was in contact w me and they told him until he shows symptoms he still has to work. They won?ÿý?t even give him the time off to get  TESTED",
"Sooo  I   tested   positive  for Covid-19. And let me tell y?ÿý?all. This shit is nothing to play with!!! Please wear masks, please stay home & PLEASE   GET  TESTED !!!!",
I know hey  I   tested    positive  too and not being able to smell or taste anything sucks   but I am getting better now its day 8 now.,
"I?ÿý?m  tested  covid  positive . 10 retweets will save me. 

HUMANITY or your EGO? 
 

Please save me 

#SarkaruVaariPaata  #AdvanceHBDMaheshBabu  @urstrulyMahesh",
"I?ÿý?m  tested  covid  positive . 20 retweets will save me. 

HUMANITY or your EGO? 
 

Please save me 

#SarkaruVaariPaata  #AdvanceHBDMaheshBabu  @urstrulyMahesh",
"I?ÿý?m  tested  covid  positive . 10 retweets will save me. 

HUMANITY or your EGO? 
 

Please save me 

#SarkaruVaariPaata  #AdvanceHBDMaheshBabu  @urstrulyMahesh",
"I need a huge favor, @ScottAdamsSays .  I   tested   positive  for Corona. I'm sure they also found traces of tequila, Crown Royal, and cocaine, but that's beside the point. Anyway, it was such a buzzkill, but you could fix it if you draw Dilbert as the Joker.",
"I   Tested   positive  Covid19. 
Insha Allah I recover Soon.
Thanks for All Your best wishes. 
",
"I was a substance abuse & mental health counselor aide when  I   tested   positive  for COVID. While recovering, my position was eliminated and I?ÿý?ve been waiting for unemployment for 5+ weeks, if anyone could help even a $1 would be appreciated $halfofmysoul ",
"I was a substance abuse & mental health counselor aide when  I   tested   positive  for COVID. While recovering, my position was eliminated and I?ÿý?ve been waiting for unemployment for 5+ weeks, if anyone could help even a $1 would be appreciated $halfofmysoul ",
"BTW my second test came back  positive  -  I  am okay, no fever and asymptomatic. Just very tired. At least the virus will hit a dead end w/ me. Everyone with symptoms should get  tested .

 I  was quarantining hard bc I?ÿý?m immunocompromised but @GregAbbott_TX  is a shit head https:// twitter.com/protoz0ha/stat us/1273325446030151681 ?? ?ÿý?",
Just received some bad news. I have come back  positive  for COVID-19! I ask that if you were around me in the last 2-3 days that you either be  tested  or quarantine for the next 10 days while taking over the counter antibiotics along with plenty of water and vitamin c. Godspeed. ,
"I didn?ÿý?t have any of the well advertised symptoms, either. I had a few vague symptoms, but since I?ÿý?m a high risk person, I got  tested  and was  positive . Unfortunately, it did hit my lungs and I was in the hospital for a few days and came home with my own oxygen concentrator.",
I   tested   positive  for covid 19,
"My 69 yr old mother &  I   tested   positive  in early April. We've both recovered about 90% so far. We're non smokers,  I'm 47 & far more active (I do 5 to 6 half marathons a year) than my retired mom, however I was more ill, even having to be hospitalized briefly at one point.",
"My wife and  I   tested   positive ... and yes, it was about 3 weeks, but ours was ""off and on"" as far as symptoms. It was and is a nightmare. I'm back to work because I work from home but my wife lost her job as a Cosmetologist and still can't find a job due to state govt restrictions",
I just  tested   positive  for COVID on Wednesday.  It?ÿý?s not a fucking joke.  It?ÿý?s scary. ,
"found out  i   tested   positive  for covid today, but on the bright side my merch finally came in   pic.twitter.com/3lIMKzc0fN",
"Hi ma'am!
I became  positive  almost same time as you did.  I   tested  negative yesterday. 

You will become one sooner! Wishing you a speedy recovery!",
"I just  tested   positive , symptoms reducing last three days. For the record, I've felt worse after eating a bad burrito. This was no country-closing virus, now I know from experience. B4 we all cry@total deaths, please show me this year's death rate from common flu vs last year",
I   tested   positive,
"Now you know 4. I just  tested   positive  Tuesday. For the last 7 days I've had a mild upset stomach, two days it was highly uncomfortable. Now on what I predict the final day of symptoms. No day was ever what I'd classify as a serious sickness. My experience.",
I   tested   positive  for the virus but I think it?ÿý?s fake so I?ÿý?m going anyways,
"Tested   positive  for COVID-19. 
My body is sore, although my fever is gone I?ÿý?m very fatigued, and I feel so defeated. I?ÿý?d like to thank everyone that failed at doing thier part.
I?ÿý?m asthmatic.",
I   tested   positive  for Covid and it?ÿý?s not that bad,
Still processing the fact that  I   tested   positive  for Covid two days ago. That?ÿý?s it. That?ÿý?s the tweet.,
I just  tested   positive  for being better than your ex ,
"COVID SUCKS!!  I   tested   positive  and this is just some of my story of my bit of struggle. Keep in mind I?ÿý?m a healthy 23 year with no health issues or problems.. It?ÿý?s out there guys, cu??dense    pic.twitter.com/APtVeJiioH",
"Thanks for sharing Jen. I?ÿý?ve had mecfs over 10 years.  Tested   positive  for covid. Had ?ÿý?mild?ÿý? symptoms, no fever. Now, day 31 having horrible fatigue. My mecfs and been tolerable the last 5 years and now I feel totally wiped out. I?ÿý?m praying this is covid still and will go away.",
I was  tested  today for SARS-CoV-2...  Positive  IgG and IgM. Would you mind interpreting what being  positive  for both mean?,
"I?ÿý?ve had what felt like a bad cold all week. I got  tested  yesterday and found out today that I?ÿý?m  positive  for #COVID . Despite what the President says, testing is critical to stopping the spread of the virus. My case of the ?ÿý?sniffles?ÿý? could be deadly to someone else. https:// twitter.com/NBCNews/status /1274502657848246274 ?? ?ÿý?",
"My fianc?? and I had it early on. He  tested   positive  April 1. (They would not test me due to shortage of test, but antibody test confirmed I had it.) Just so you know, there was ZERO contract tracing done then. And he is an ?ÿý?essential?ÿý? worker!",
Hi just popping in to say COVID is still very much out there. I found out today  I   tested   positive  so everyone please stay home whenever possible and keep practicing social distancing!!! That being said drop some shows for Salem and I to watch ,
I was  tested  for Covid  today (so was my child) because of two people in the daycare testing  positive .  I  feel frozen in place until we have results.,
"i have no clue, i have 0 symptoms. I went to go  tested  because someone i was around got diagnosed  positive . While she called around to tell people she found out someone she was with the week before had been sick with it a week and ain?ÿý?t called no one to warn them ",
today  I   tested   positive  for COVID-19. so many different emotions & all I can do is ask god to wrap his arms around me ,
"y?ÿý?all i went to the pharmacy to refill a prescription last friday, and not even 8 hours later i had a fever, chills, and body aches. the next day  i   tested   positive  for COVID. 

wear your fucking masks. i could have infected so many people had i not worn mine.  https:// twitter.com/ElloEllenOh/st atus/1274166619913302020 ?? ?ÿý?",
