text,label
 paid for covid test for mf positivei screwed twice hour smh,1
 i covid too taste smell,1
 im gonna start i i tested positive for for me besties,1
 my lateral flow tests i told i,1
 tested positive for covid yesterday praying for fast recovery,1
 tested for covid back positive helppp,1
 tested positive for my ass feelsgoodman,1
 day my positive result dramatic for worse i can mild i body aches i feel better yesterday,1
 twitter every i i my you my dear i tested positive for for days,1
 covid positive stream,1
 texas republican congressman brian babin he tested positive for,1
 i vaxxed tested glad i dgd i covid,1
 tested positive for covid wait spend days locked my,1
 woman arrested interviewed north shore policing centre week transferred cells henderson station tested positive for leading sites shut,1
 i feel i hit i jabbed i adhered government tomorrow i hope i safe xx,1
 i tested positive for today my my truck my dog i i i burned my i sara mcglaughlin you,1
 week i tested positive for covid me,1
 i today i did test positive for homeless shelter i stay me quarantined they people quarantine pretty stuck for,1
 covid awkward,1
 today bad my workplace covid testing i i tested positive rapid testing hoping test negative bc idk gonna happen,1
 covid vaccinated i tested beat me asthma myself chance for i unvaccinated i completely disagree,1
 i gotta too my superintendant calling me for updates i for acute care hospital told him vaccinated coming testing covid positive,1
 feel your anger your staffer my nursing tested positive for require staff crazies,1
 me i i tested positive for covid,1
 tested positive for covid pcr everyone we double my parents qualify for boosters my brother myself frankly,1
 goodness double tested positive for covid if i double jabbed probably hospital now,1
 text covid positive,1
 i tested positive for my campus dorm quarantining i may back i dying my bed,1
 weirdest happened me i tested positive for,1
 i phizer shot march i tested positive for covid march i for,1
 probably died tested positive for,1
 tested positive for covid bit achy tired,1
 whelp tested positive for covid today,1
 sadly tested positive for covid sheffield live forward single ticket for sheffield,1
 woohoo my family tested positive for covid,1
 i covid my dad tested back positive,1
 vikings could major covid issue dantzler tested he vaccinated wearing mask i if kirk plexiglass bubble,1
 vaccinated coworker mine i closely yesterday tested positive for covid unvaccinated i weekly tested im fucks,1
 strange unexpected happened me i tested positive for covid double,1
 vce students tested positive sitting schools hotspot north schools now closed for deep,1
 i tested positive for feels feeling weak symptoms started,1
 covid longhaulers months i tested mile marker i hoped i betterthan month tho now bronchitis,1
 covid feels bad head fever taste smell glad i shot,1
 if back positive recommend you doctor you lasting i caught covid november i feel pretty,1
 i tested positive for covid my job calling telling me i days,1
 testing positive for overseas stuck quarantine now major deterrent for prospective trip evacuation coverage,1
 tested positive for covid tomorrow my,1
 me i test positive for covid xd,1
 hubby i covid july vax therapeutics incl iv tested negative now tested positive for we,1
 i i mature for me vax i test positive for science driven natural antibodies better doc told me friends nurses me they,1
 dose vaccine i feel dog better i positive for covid,1
 i tested positive for covid yesterday copay nurse government stopped subsidizing levels,1
 guess tested positive for if you guessed me ding you,1
 i tested positive for covid i every symptom for minute i i i feel,1
 could better i tested positive for covid today zzzz,1
 me wife covid i she sick tested positive i did she sick i worse for lessening symptoms,1
 spoke too positive covid unwell messes birthday,1
 i tested positive for christmas me my covid leaving shopping my circle toy shop for will fun,1
 hope you guys i yesterday sick for days i tested positive for covid i sucks,1
 welp i quarantined for my covid rapid,1
 covid feel bit weird delivering online lesson me luck,1
 update i tested positive for covid monday feel fine,1
 everyone i tested positive for symptoms sickest my her safe spent months hospital inpatient pr her,1
 i diagnosed tested positive for,1
 tested positive for covid unlucky ig,1
 i tested positive for grateful vaccinated my symptoms hanging my plants my quarantine care your yourself your loved,1
 positive me i lost,1
 covid mild days ago i tested positive today i tested negative for pcr,1
 tested positive for covid sister now me,1
 dropped tested positive for persistent quarantined for hoping everyone safe,1
 tested positive for covid wanna kiss,1
 confirms i will test positive my covid week meaning i guarantee,1
